Стоимость,Модель,Город,Пробег,Объём двигателя,Возраст мотоцикла,Коробка (код),Тактность (код),Подача топлива (код),Топливо_бензин,Топливо_газ,Топливо_дизель,Топливо_электро,Город_Другое,Город_Ленинградская область,Город_Москва,Город_Московская область,Город_Прочие города миллионники,Город_Санкт-Петербург,Бренд_Benelli,Бренд_CFMoto,Бренд_Ducati,Бренд_Harley-Davidson,Бренд_Honda,Бренд_Indian,Бренд_Kawasaki,Бренд_MV Agusta,Бренд_Royal Enfield,Бренд_Suzuki,Бренд_Triumph,Бренд_Yamaha,Бренд_Другое
40000,Урал ИМЗ 8.103-10,Владивосток,,650,36,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Regulmoto Seven 125E,Уссурийск,1000.0,125,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Suzuki RG 125,Троицкое,35000.0,125,39,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40000,Иж Планета 5,Михайловское,7700.0,350,37,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Иж Планета 5,Прокопьевск,9999999.0,350,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Иж Юпитер 2,Брянск,,250,30,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Иж Юпитер 4,Саратов,10000.0,1000,55,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Иж Юпитер 2,Барнаул,3000.0,250,59,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Wels CRF 125,Просвет,34250.0,125,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Yamaha Serow,Большой Камень,,20,25,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40000,Минск ММВЗ-3.115,Ухта,8000.0,125,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Урал 5557,Барнаул,21000.0,680,33,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,AJ1 K10 TS300,Детчино,1000.0,1,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Мотоальфа A-1,Горные Ключи,1000.0,79,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Alpha Sport 125,Нязепетровск,50.0,125,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Racer Nitro RC200-CK,Пласт,6200.0,200,14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Racer Fighter RC300CK-N,Заиграево,3000.0,270,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Иж Планета 5,Новокручининский,67000.0,346,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Урал ИМЗ 8.103-10,Арсеньев,18.0,650,34,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000,Урал ИМЗ 8.103-10,Бийск,,649,32,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41000,Урал ИМЗ 8.1036,Сальск,25000.0,650,40,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42000,Racer Enduro,Бийск,,250,10,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42000,Иж Юпитер 3,Шаховская,20000.0,350,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42420,Motoland XT 50,Барнаул,0.0,49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43000,Иж Юпитер 4,Новосибирск,,345,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43000,Alpha 110,Холм-Жирковский,9000.0,110,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43000,Orion 125,Иркутск,,125,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43000,Kayo Mini YX125EM,Феодосия,700.0,125,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал М-67 36,Уяр,,649,45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал М-72,Хомутово,14000.0,32,43,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал М-67 36,Черемхово,,649,43,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж 5,Гурьевск,9999.0,300,35,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Планета Спорт,Чита,,340,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал ИМЗ 8.103-10,Купино,1000.0,700,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер 4,Барнаул,10000.0,350,41,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Vento Riva II,Тара,7000.0,125,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер 5,Тулун,,350,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер 5,Барнаул,25000.0,350,33,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Irbis Irokez,Мучкапский,4300.0,125,14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Днепр К-750,Чита,50000.0,750,56,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Racer Enduro RC200GY-C2,Петропавловское,,200,6,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Ява 634,Уссурийск,50000.0,350,41,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,CZ 250,Тайга,,250,43,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Kayo DBR SX-50A,Новосибирск,0.0,49,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер 5,Тяжинский,5888.0,400,57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Kayo Sport YX150,Керчь,5000.0,125,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Восход 3М,Ачинск,5.0,175,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,ТМЗ Муравей 2,Синегорский,20000.0,200,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Orion 125,Борзя,164.0,10,11,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер,Белово,,350,32,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал М-63,Ленинск-Кузнецкий,502746.0,65,57,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Motoland XR125,Сеченово,5000.0,125,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Днепр МТ-11,Прокопьевск,264856.0,700,45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Motoland XT 50,Канаш,5.0,50,2,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Racer Alpha 110,Усть-Большерецк,5000.0,110,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Днепр МТ-11,Чита,300000.0,600,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Планета 5,Шелехов,,350,30,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Motoland CBR 250,Белорецк,0.0,250,5,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер,Воткинск,,380,44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Планета 3,Нижний Новгород,11111.0,350,49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Планета 3,Томск,100.0,1,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Урал М-62,Чита,60000.0,450,29,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Alpha 110,Давлеканово,3387.0,110,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Юпитер 5,Кавалерово,,350,27,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж Планета 5,Партизанск,1000.0,350,33,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Иж 5,Яшалта,,350,32,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45000,Irbis TTR 110,Даниловка,5000.0,110,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46000,Irbis TTR 125,Красноярск,4000.0,125,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46000,Иж Планета 2,Чита,12000.0,346,56,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46000,ТМЗ Муравей,Находка,,150,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47000,Motoland Apex 14,Петушки,40.0,140,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47500,BSE PH-190E,Балабаново,,190,12,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48000,Иж Планета 4,Партизанск,12300.0,350,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49000,Irbis Irokez S,Омск,6000.0,125,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49000,Suzuki Birdie,Владивосток,3000.0,50,16,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49000,Иж Юпитер 4,Великие Луки,12963.0,350,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49000,BSE Kids 50,Новосибирск,0.0,50,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49999,Irbis TTR 125R,Лихославль,1000.0,125,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 5,Прокопьевск,1.0,350,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал М-67 36,Краснозёрское,10000.0,650,44,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,ЗиД 50 Пилот,Новосибирск,9999.0,125,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж 3,Верх-Суетка,5846.0,349,52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 5,Киселёвск,17400.0,300,36,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж 56,Болотное,16000.0,350,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж 5,Гурьевск,,350,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Alpha 110,Куйтун,5277.0,107,6,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Восход 3М,Шахунья,,178,35,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 5,Залари,,350,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Skyway,Борзя,0.0,300,5,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 5,Яшкино,8000.0,347,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Минск D4 125,Кемерово,4000.0,125,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж 350,Минусинск,10000.0,350,36,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал ИМЗ 8.103-10,Томск,1000.0,650,2,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Regulmoto Athlete Pro,Владивосток,1124.0,250,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Apollo RFZ Open 125,Тальменка,10000.0,110,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Lifan LF150-13,Ишимбай,8000.0,150,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,ABM Alpha,Благодарный,700.0,250,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Днепр МТ-11,Чунский,54853.0,649,38,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Alpha 50,Горняк,2000.0,110,3,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Regulmoto Seven Medalist Pro,Маслянино,20.0,110,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Tiger RC150-23,Калининск,20000.0,150,14,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал ИМЗ 8.103-30,Новокузнецк,10000.0,649,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Tourist RC150-23A,Толмачево,8762.0,150,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Wels RT140,Бийск,0.0,140,4,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Kawasaki Eliminator EL250 LX,Славянка,28555.0,250,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,Alpha 50,Улан-Удэ,0.0,50,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,ТМЗ Муравей,Новокузнецк,,1000,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,SYM XS 125,Уфа,25000.0,125,14,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Планета 2,Екатеринбург,42000.0,350,56,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж 350,Копейск,10000.0,350,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Wels CRF 140,Барнаул,1.0,140,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 4,Воткинск,20000.0,350,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Ява 350,Новосибирск,,634,30,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Планета 3,Мамонтово,28213.0,346,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,BSE EVO 110,Ижевск,0.0,110,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Юпитер 5,Новосибирск,14049.0,350,42,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Минск ММВЗ-3.112.11,Залари,5000.0,125,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Ява 634,Новосибирск,21037.0,350,46,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Минск C 125,Карымское,,125,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Восход 3М,Барнаул,,175,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Vento Verso,Новокузнецк,,149,14,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Иж Планета 5,Крымск,5000.0,350,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Regulmoto 17-14 125,Москва,0.0,140,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Восход 3М,Барнаул,,175,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал М-62,Брюховецкая,28.0,750,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,BSE EVO 110,Аткарск,5000.0,110,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал ИМЗ 8.103-30,Ангарск,5000.0,40,40,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,BSE MX 125,Санкт-Петербург,1.0,125,5,0,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Viper RC130CF,Новокузнецк,39000.0,130,17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Alpha 50,Новосибирск,1500.0,140,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Минск M 125,Улан-Удэ,12000.0,1,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Ajerra Sagai SS CB300RL,Омск,31452.0,110,5,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Alpha Sport 125,Благодарный,1000.0,125,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Alpha 110,Стерлитамак,1500.0,125,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Vento KXD,Карасук,1200.0,125,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Irbis TTR 110,Толмачево,3000.0,110,13,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,BSE Kids 50,Новосибирск,0.0,50,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Alpha 110,Кемерово,504540.0,110,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Alpha 110,Томск,13000.0,125,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Ява 350,Усть-Илимск,,350,36,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Pitbike RC125-PE,Бийск,,125,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал Волк,Суворовская,25.0,32,30,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,STELS SB200,Новосибирск,100.0,250,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,ТМЗ Муравей,Белая Глина,4500.0,200,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Alpha 110,Тербуны,7000.0,110,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Минск ММВЗ-3.112.1,Артём,25000.0,125,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Racer Pitbike,Барнаул,0.0,200,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Irbis GR 250,Новокузнецк,6000.0,250,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,Урал М-72,Омск,,1499,69,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,BSE 125,Миасс,0.0,125,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51000,Racer RC150,Пенза,900.0,107,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52000,Восход 3М-01,Томск,2800.0,200,28,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52000,Alpha Sport 125,Камешково,200.0,125,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52000,Racer Enduro RC150-GY,Смоленское,1000.0,150,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53000,Regulmoto Seven 125E,Бердск,300.0,125,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53000,Racer Enduro,Октябрьский,2000.0,125,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53000,Иж 49,Новосибирск,,346,69,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53990,Motax Мини-кросс 60,Новосибирск,0.0,60,1,,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54000,Ataki Prime 125,Саратов,0.0,125,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Урал М-67 36,Таврическое,67000.0,500,40,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Racer Magnum RC200-C5B,Иркутск,13679.0,200,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Racer Viper RC130CF,Белово,10400.0,127,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Irbis TTR 125,Новосибирск,,125,13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Alpha 110,Братск,2181.0,110,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55000,Rizee 125,Воркута,1500.0,125,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56000,Урал М-62,Улеты,140000.0,672,50,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56000,Racer Enduro RC150-GY,Тамбовка,,150,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57000,Motoland Apex 125,Саранск,9999.0,125,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57000,Zuumav FX K1,Барнаул,0.0,90,2,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57000,Днепр МТ-10,Апшеронск,10000.0,650,48,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57555,Racer RC250GY-C2,Томск,,224,10,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58000,С.МОТО KXD 607,Кармаскалы,3000.0,110,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58000,Regulmoto Pilot 110EA,Иркутск,114.0,110,3,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59000,Kayo Classic YX140,Усть-Джегута,50.0,140,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
